root	placeholder_path	candidate_path	candidate_size	score	candidate_placeholder
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/src/py_models/README.md	329	5.1293	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/analysis/A_baseline/README.md	322	5.127	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/analysis/A_baseline/README.md	322	5.127	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase4.6_performance/arc4_context_dependent/README.md	321	5.1266	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase4.6_performance/arc4_context_dependent/README.md	321	5.1266	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase4.6_performance/arc5_evolutionary_game_theory/README.md	318	5.1256	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase4.6_performance/arc5_evolutionary_game_theory/README.md	318	5.1256	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase4.6_performance/arc3_molecular_mechanisms/README.md	311	5.1232	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase4.6_performance/arc3_molecular_mechanisms/README.md	311	5.1232	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase4.6_performance/validation/README.md	281	5.1122	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase4.6_performance/validation/README.md	281	5.1122	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase4.6_performance/arc6_synthesis/README.md	264	5.1054	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase4.6_performance/arc6_synthesis/README.md	264	5.1054	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/.governance/audits/README.md	235	3.5928	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/.governance/audits/README.md	235	3.5928	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase5_causal_architecture/wo043f_concordance_mapping/README.md	219	3.5851	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase5_causal_architecture/wo043f_concordance_mapping/README.md	219	3.5851	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase5_causal_architecture/wo043b_temporal_constraints/README.md	218	3.5846	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase5_causal_architecture/wo043b_temporal_constraints/README.md	218	3.5846	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/analysis/integrated/README.md	191	3.5703	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/analysis/integrated/README.md	191	3.5703	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase5_causal_architecture/wo043d_tensor_decomposition/README.md	187	3.568	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase5_causal_architecture/wo043d_tensor_decomposition/README.md	187	3.568	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/run/README.md	182	3.565	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/run/README.md	182	3.565	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/analysis/shared/README.md	178	3.5626	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/analysis/shared/README.md	178	3.5626	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase5_causal_architecture/wo043e_biomarker_selection/README.md	165	3.5544	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase5_causal_architecture/wo043e_biomarker_selection/README.md	165	3.5544	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase5_simulation/README.md	157	3.549	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase5_simulation/README.md	157	3.549	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B1/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B2/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_C/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_D5/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_E1/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_G2/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B1/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B2/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_C/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_D5/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_E1/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_G2/README.md	155	3.5476	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/phases/phase6_multiomics/README.md	151	3.5447	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/phases/phase6_multiomics/README.md	151	3.5447	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/cross_model/README.md	123	3.5225	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/cross_model/README.md	123	3.5225	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B1/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B1/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B1/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B2/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B2/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_B2/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_C/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_C/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_C/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_D5/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_D5/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_D5/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_E1/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_E1/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_E1/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_G2/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_G2/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/adversarial/model_G2/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B1/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B1/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B1/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B2/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B2/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_B2/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_C/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_C/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_C/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_D5/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_D5/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_D5/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_E1/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_E1/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_E1/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_G2/suite_alpha/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_G2/suite_beta/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/adversarial/model_G2/suite_gamma/README.md	116	3.5161	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/Library/CloudStorage/GoogleDrive-renato.socodato@gmail.com/My Drive/spatial_integration_archive/README.md	39133	5.6481	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/README.md	39133	5.6481	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/Library/CloudStorage/GoogleDrive-renato.socodato@gmail.com/My Drive/spatial_integration_archive/phase14/README.md	22195	5.5866	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/Library/CloudStorage/GoogleDrive-renato.socodato@gmail.com/My Drive/spatial_integration_archive/phase13/README.md	22076	5.586	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/Library/CloudStorage/GoogleDrive-renato.socodato@gmail.com/My Drive/spatial_integration_archive/phase15/README.md	17354	5.5598	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/Desktop/CDC42_microglia_paper/analysis/provenance/README.md	16452	5.5541	False
/Users/renatosocodato/PFn1 5xFAD	/Users/renatosocodato/PFn1 5xFAD/recovery_hydration_2026-02-24/backups/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md	/Users/renatosocodato/cdc42_2p_fvsm_velocities/analysis/provenance/README.md	16452	5.5541	False
